Kód kraja,Názov kraja,Číslo politického subjektu,Názov politického subjektu,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných prednostných hlasov,Poznámka
2,Trnavský kraj,3,Progresívne Slovensko,60,Elena,Cinová,104,
2,Trnavský kraj,3,Progresívne Slovensko,61,Juraj,Gašpárek,88,
2,Trnavský kraj,3,Progresívne Slovensko,62,Lucia,Francescato,509,
2,Trnavský kraj,3,Progresívne Slovensko,63,Jozef,Ľos-Božik,45,
2,Trnavský kraj,3,Progresívne Slovensko,64,Zuzana,Vargová,74,
2,Trnavský kraj,3,Progresívne Slovensko,65,Pavol,Troiak,129,
2,Trnavský kraj,3,Progresívne Slovensko,66,Ľubica,Bednárová,46,
2,Trnavský kraj,3,Progresívne Slovensko,67,Marek,Štefanisko,29,
2,Trnavský kraj,3,Progresívne Slovensko,68,Karolína,Blunárová,152,
2,Trnavský kraj,3,Progresívne Slovensko,69,Krisztián,Váradi,711,
2,Trnavský kraj,3,Progresívne Slovensko,70,Romana,Sládeková,80,
2,Trnavský kraj,3,Progresívne Slovensko,71,Timotej,Süč,17,
2,Trnavský kraj,3,Progresívne Slovensko,72,Jana,Kovačovská,39,
2,Trnavský kraj,3,Progresívne Slovensko,73,Ján,Pullman,41,
2,Trnavský kraj,3,Progresívne Slovensko,74,Lucia,Smažáková Karabínošová,112,
2,Trnavský kraj,3,Progresívne Slovensko,75,Martin,Hanes,19,
2,Trnavský kraj,3,Progresívne Slovensko,76,Ingrida,Gorcovská,40,
2,Trnavský kraj,3,Progresívne Slovensko,77,Michal,Páleník,176,
2,Trnavský kraj,3,Progresívne Slovensko,78,Miroslava,Vermeiren,118,
2,Trnavský kraj,3,Progresívne Slovensko,79,Ondrej,Šarník,32,
2,Trnavský kraj,3,Progresívne Slovensko,80,Veronika,Kvietková,70,
2,Trnavský kraj,3,Progresívne Slovensko,81,Martin,Baloga,42,
2,Trnavský kraj,3,Progresívne Slovensko,82,Henrieta,Slavkovská,18,
2,Trnavský kraj,3,Progresívne Slovensko,83,Boris,Kriško,12,X
2,Trnavský kraj,3,Progresívne Slovensko,84,Andrea,Báťková,36,
2,Trnavský kraj,3,Progresívne Slovensko,85,Jozef,Bakša,9,
2,Trnavský kraj,3,Progresívne Slovensko,86,Paula,Vojtek,22,
2,Trnavský kraj,3,Progresívne Slovensko,87,Michal,Styk,10,
2,Trnavský kraj,3,Progresívne Slovensko,88,Sylvia,Pohánková,34,
2,Trnavský kraj,3,Progresívne Slovensko,89,Michal,Švajda,14,
2,Trnavský kraj,3,Progresívne Slovensko,90,Anna,Beláková,36,
2,Trnavský kraj,3,Progresívne Slovensko,91,Jakub,Jochman,41,
2,Trnavský kraj,3,Progresívne Slovensko,92,Marianna,Piršelová,53,
2,Trnavský kraj,3,Progresívne Slovensko,93,Václav,Papež,40,
2,Trnavský kraj,3,Progresívne Slovensko,94,Lenka,Jusko,118,
2,Trnavský kraj,3,Progresívne Slovensko,95,Pavel,Kendra,4,
2,Trnavský kraj,3,Progresívne Slovensko,96,Jana,Popovičová,38,
2,Trnavský kraj,3,Progresívne Slovensko,97,Lukáš,Šauša,28,
2,Trnavský kraj,3,Progresívne Slovensko,98,Jana,Toličová,10,
2,Trnavský kraj,3,Progresívne Slovensko,99,Marek,Gabonay,15,
2,Trnavský kraj,3,Progresívne Slovensko,100,Zuzana,Lučkay Mihalčinová,35,
2,Trnavský kraj,3,Progresívne Slovensko,101,Peter,Macsek,57,
2,Trnavský kraj,3,Progresívne Slovensko,102,Magdaléna,Kováč Mergová,37,
2,Trnavský kraj,3,Progresívne Slovensko,103,Erik,Illéš,21,
2,Trnavský kraj,3,Progresívne Slovensko,104,Janette,Langová,19,
2,Trnavský kraj,3,Progresívne Slovensko,105,Ladislav,Gála,82,
2,Trnavský kraj,3,Progresívne Slovensko,106,Miroslava,Lukáčová,39,
2,Trnavský kraj,3,Progresívne Slovensko,107,Peter,Lošonský,24,
2,Trnavský kraj,3,Progresívne Slovensko,108,Barbora,Ugorová,104,
2,Trnavský kraj,3,Progresívne Slovensko,109,Tibor,Bačinský,41,
2,Trnavský kraj,3,Progresívne Slovensko,110,Michaela,Hinnerová,34,
2,Trnavský kraj,3,Progresívne Slovensko,111,Róbert,Grega,16,
2,Trnavský kraj,3,Progresívne Slovensko,112,Eva,Levrincová,13,
2,Trnavský kraj,3,Progresívne Slovensko,113,Viktor,Pamula,20,
2,Trnavský kraj,3,Progresívne Slovensko,114,Vanda,Prikler,14,
2,Trnavský kraj,3,Progresívne Slovensko,115,Dominik,Radler,29,
2,Trnavský kraj,3,Progresívne Slovensko,116,Naďa,Bohinská,10,
2,Trnavský kraj,3,Progresívne Slovensko,117,Ľuboš,Ďubek,11,
2,Trnavský kraj,3,Progresívne Slovensko,118,Lívia,Augustin Šimanská,95,
2,Trnavský kraj,3,Progresívne Slovensko,119,Marek,Fúska,27,
2,Trnavský kraj,3,Progresívne Slovensko,120,Monika,Sabanoš,128,
2,Trnavský kraj,3,Progresívne Slovensko,121,Karol,Gubka,11,
2,Trnavský kraj,3,Progresívne Slovensko,122,Zuzana,Čifári,25,
2,Trnavský kraj,3,Progresívne Slovensko,123,Juraj,Mikulášek,17,
2,Trnavský kraj,3,Progresívne Slovensko,124,Oľga,Krištofíková,37,
2,Trnavský kraj,3,Progresívne Slovensko,125,Adam,Pekár,21,
2,Trnavský kraj,3,Progresívne Slovensko,126,Denisa,Holečková,45,
2,Trnavský kraj,3,Progresívne Slovensko,127,Igor,Holéczy,17,
2,Trnavský kraj,3,Progresívne Slovensko,128,Gabriela,Langová,27,
2,Trnavský kraj,3,Progresívne Slovensko,129,Samuel,Pekár,24,
2,Trnavský kraj,3,Progresívne Slovensko,130,Zlatica,Miháliková,7,
2,Trnavský kraj,3,Progresívne Slovensko,131,Peter,Višňovský,17,
2,Trnavský kraj,3,Progresívne Slovensko,132,Eva,Pevná,66,
2,Trnavský kraj,3,Progresívne Slovensko,133,Radoslav,Ruso,9,
2,Trnavský kraj,3,Progresívne Slovensko,134,Martina,Kačániová,23,
2,Trnavský kraj,3,Progresívne Slovensko,135,Peter,Matula,33,
2,Trnavský kraj,3,Progresívne Slovensko,136,Katarína,Vidrová,27,
2,Trnavský kraj,3,Progresívne Slovensko,137,Pavol,Ištok,8,
2,Trnavský kraj,3,Progresívne Slovensko,138,Katarína,Nádaská,384,
2,Trnavský kraj,3,Progresívne Slovensko,139,Samuel,Paulini,41,
2,Trnavský kraj,3,Progresívne Slovensko,140,Diana,Kleštincová,267,
2,Trnavský kraj,3,Progresívne Slovensko,141,Marek,Líška,70,
2,Trnavský kraj,3,Progresívne Slovensko,142,Adriana,Horská,63,
2,Trnavský kraj,3,Progresívne Slovensko,143,Dávid,Šingovský,5,
2,Trnavský kraj,3,Progresívne Slovensko,144,Eva,Rusnáková,51,
2,Trnavský kraj,3,Progresívne Slovensko,145,Rastislav,Karczub,13,
2,Trnavský kraj,3,Progresívne Slovensko,146,Tamara,Krenželáková,28,
2,Trnavský kraj,3,Progresívne Slovensko,147,Peter,Pollák,337,
2,Trnavský kraj,3,Progresívne Slovensko,148,Jana,Velická,101,
2,Trnavský kraj,3,Progresívne Slovensko,149,Vanda,Rogovská,147,
2,Trnavský kraj,3,Progresívne Slovensko,150,Jolana,Kusá,306,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,1,Zuzana,Kondrlíková Plháková,70,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,2,Anna,Schlosserová,28,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,3,Katarína,Kralčáková,24,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,4,Martin,Fenďa,26,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,5,Miroslav,Kondrlík,9,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,6,Róbert,Winkler,7,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,7,Peter,Kondrát,8,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,8,Vladimír,Čonka,3,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,9,Peter,Smolka,6,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,10,Vladislav,Loderer,5,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,11,Daniel,Húšťa,4,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,12,Ľuboš,Kabát,9,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,13,Ľubomír,Klačko,9,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,14,Andrej,Krajiček,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,15,Štefan,Puška,5,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,16,Helena,Tirolová,7,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,17,Janette,Drapáková-Hubová,10,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,18,Miroslav,Kudela,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,19,Radovan,Bujňák,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,20,Ali,Kamberovič,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,21,Zdenka,Šprláková,4,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,22,Roman,Tlčina,4,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,23,Peter,Eliaš,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,24,Veronika,Hanuljaková,11,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,25,Michal,Ladič,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,26,Vladimír,Krška,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,27,Peter,Chmelo,5,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,28,Mariana,Hriňová,6,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,29,Ľubica,Kramarová,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,30,Natalia,Krajičková,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,31,Jana,Kufel Stýskalová,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,32,Diana,Badžová,4,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,33,Terézia,Tomaničková,5,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,34,Miroslava,Bednárová,5,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,35,Nina,Matejčeková,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,36,Ján,Haluška,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,37,Bohuš,Šottník,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,38,Michal,Blahovec,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,39,Daniela,Pavlovičová,3,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,40,Janka,Húšťová,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,41,Mário,Winkler,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,42,Matúš,Ivora,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,43,Roman,Melicher,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,44,Marek,Malík,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,45,Mario,Medvec,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,46,Dagmar,Winklerová,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,47,Viliam,Groszman,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,48,Vladimír,Valášek,5,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,49,Rastislav,Tatarka,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,50,Štefan,Truchlík,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,51,Štefan,Ivora,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,52,Anna,Ivorová,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,53,Adrián,Barnošák,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,54,Marcel,Malík,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,55,Peter,Haver,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,56,Viliam,Vrba,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,57,Benjamín,Kučera,4,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,58,Igor,Kurimský,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,59,Juraj,Majerík,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,60,Radoslav,Kramara,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,61,Július,Koki,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,62,Terézia,Kokiová,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,63,Marcela,Kokiová,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,64,Marek,Rončák,3,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,65,Anna,Huláková,4,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,66,Peter,Hudec,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,67,Nikola,Ilavská,4,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,68,Michal,Jánošík,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,69,Ľubomír,Čonka,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,70,Miroslav,Škatuliak,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,71,Anton,Kubas,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,72,Pavel,Bolješík,4,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,73,Matúš,Lepiš,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,74,Jakub,Bednár,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,75,František,Fényes,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,76,Róbert,Santus,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,77,Matúš,Erhardt,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,78,Viliam,Groszman,3,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,79,Peter,Vnuk,2,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,80,Peter,Horvath,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,81,Andrej,Blahovec,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,82,Katarína,Moravčíková,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,83,Michal,Paričák,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,84,Leonard,Ivanec,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,85,Martin,Blahovec,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,86,Dana,Ivancová,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,87,Jozef,Ivanec,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,88,Vincent,Šušota,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,89,Michal,Durda,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,90,Nikolas,Čonka,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,91,Patrik,Čonka,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,92,Natália,Vargová,5,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,93,Ján,Plhák,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,94,Mária,Plháková,3,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,95,Lukáš,Tóth,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,96,Otília,Fialová,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,97,Andrea,Príbojská,2,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,98,Monika,Máteová,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,99,František,Hengerics,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,100,Ľubica,Jančiová,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,101,Zuzana,Firicová,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,102,Stanislav,Baniak,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,103,Miroslava,Novacká,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,104,Beáta,Čičmancová,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,105,Marek,Kucko,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,106,Jaroslav,Adamčiak,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,107,Miloš,Fillo,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,108,Peter,Janči,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,109,Ľubomír,Broz,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,110,Michaela,Javorková,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,111,Petra,Liptaiová,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,112,Tadeáš,Klačko,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,113,Mária,Klačková,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,114,Monika,Klačková,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,115,Erika,Olejníková,3,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,116,Jakub,Puska,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,117,Jaroslav,Veselovský,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,118,Vladimír,Zubaj,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,119,Roman,Čonka,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,120,Tomáš,Pačaj,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,121,Nikoleta,Jalecová,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,122,Ľudovít,Gábor,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,123,Igor,Valko,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,124,Ľubomír,Scherhaufer,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,125,Rudolf,Šimon,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,126,Miroslav,Hlavna,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,127,Marianna,Zaušková Sroková,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,128,Marián,Varga,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,129,Rastislav,Šipoš,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,130,Martin,Oroš,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,131,Štefan,Hanus,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,132,Jozef,Sivák,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,133,Róbert,Baranec,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,134,Róbert,Baranec,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,135,Pavel,Príkopa,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,136,Peter,Peniaška,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,137,Ľubomír,Hojer,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,138,Milan,Kršiak,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,139,Vladimír,Wänke,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,140,Jozef,Šolc,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,141,Stanislav,Martinčko,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,142,Peter,Herc,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,143,Marcela,Geršičová,0,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,144,Hana,Pavlovská,1,
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,145,Anton,Magnus,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,146,Alojz,Luknár,1,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,147,Ľubica,Krajčírová,0,X
2,Trnavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,148,Marián,Leinerovič,4,X
2,Trnavský kraj,5,OĽANO A PRIATELIA,1,Erika,Jurinová,8175,
2,Trnavský kraj,5,OĽANO A PRIATELIA,2,Július,Jakab,854,
2,Trnavský kraj,5,OĽANO A PRIATELIA,3,Rastislav,Krátky,602,
2,Trnavský kraj,5,OĽANO A PRIATELIA,4,Igor,Dušenka,545,
2,Trnavský kraj,5,OĽANO A PRIATELIA,5,Jozef,Viskupič,5089,
2,Trnavský kraj,5,OĽANO A PRIATELIA,6,Matúš,Bystriansky,287,
2,Trnavský kraj,5,OĽANO A PRIATELIA,7,Ján,Magušin,659,
2,Trnavský kraj,5,OĽANO A PRIATELIA,8,Lenka,Dunajová Družkovská,233,
2,Trnavský kraj,5,OĽANO A PRIATELIA,9,Marek,Krajčí,3249,
2,Trnavský kraj,5,OĽANO A PRIATELIA,10,Roman,Mikulec,2998,
2,Trnavský kraj,5,OĽANO A PRIATELIA,11,Michal,Šipoš,3749,
2,Trnavský kraj,5,OĽANO A PRIATELIA,12,Anna,Andrejuvová,265,
2,Trnavský kraj,5,OĽANO A PRIATELIA,13,Richard,Vašečka,799,
2,Trnavský kraj,5,OĽANO A PRIATELIA,14,Viera,Leščáková,199,
2,Trnavský kraj,5,OĽANO A PRIATELIA,15,Milan,Vetrák,849,
2,Trnavský kraj,5,OĽANO A PRIATELIA,16,Marek,Šefčík,1745,
2,Trnavský kraj,5,OĽANO A PRIATELIA,17,Milan,Potocký,61,
2,Trnavský kraj,5,OĽANO A PRIATELIA,18,Peter,Pollák,1112,
2,Trnavský kraj,5,OĽANO A PRIATELIA,19,Karol,Kučera,325,
2,Trnavský kraj,5,OĽANO A PRIATELIA,20,Natália,Milanová,139,
2,Trnavský kraj,5,OĽANO A PRIATELIA,21,Vladimír,Škola,64,
2,Trnavský kraj,5,OĽANO A PRIATELIA,22,Martin,Fecko,82,
2,Trnavský kraj,5,OĽANO A PRIATELIA,23,Jozef,Pročko,1104,
2,Trnavský kraj,5,OĽANO A PRIATELIA,24,Mária,Šofranko,350,
2,Trnavský kraj,5,OĽANO A PRIATELIA,25,Lukáš,Kyselica,450,
2,Trnavský kraj,5,OĽANO A PRIATELIA,26,Ľubomír,Šteiniger,87,
2,Trnavský kraj,5,OĽANO A PRIATELIA,27,Karina,Holešová,93,
2,Trnavský kraj,5,OĽANO A PRIATELIA,28,Peter,Huba,62,
2,Trnavský kraj,5,OĽANO A PRIATELIA,29,Peter,Vons,65,
2,Trnavský kraj,5,OĽANO A PRIATELIA,30,Mária,Benová,1059,
2,Trnavský kraj,5,OĽANO A PRIATELIA,31,Marcel,Mihalik,256,
2,Trnavský kraj,5,OĽANO A PRIATELIA,32,Jana,Majorová Garstková,49,
2,Trnavský kraj,5,OĽANO A PRIATELIA,33,Ján,Marosz,143,
2,Trnavský kraj,5,OĽANO A PRIATELIA,34,Dominik,Drdul,462,
2,Trnavský kraj,5,OĽANO A PRIATELIA,35,Obaidullah,Mir,75,
2,Trnavský kraj,5,OĽANO A PRIATELIA,36,Milan,Kuriak,154,
2,Trnavský kraj,5,OĽANO A PRIATELIA,37,Monika,Kavecká,257,
2,Trnavský kraj,5,OĽANO A PRIATELIA,38,Zita,Pleštinská,68,
2,Trnavský kraj,5,OĽANO A PRIATELIA,39,Ján,Szőllős,185,
2,Trnavský kraj,5,OĽANO A PRIATELIA,40,Peter,Dobeš,44,
2,Trnavský kraj,5,OĽANO A PRIATELIA,41,Vladimír,Polakovič,140,
2,Trnavský kraj,5,OĽANO A PRIATELIA,42,Ondrej,Babjarčík,50,
2,Trnavský kraj,5,OĽANO A PRIATELIA,43,Lukáš,Anderko,25,
2,Trnavský kraj,5,OĽANO A PRIATELIA,44,Tomáš,Holkovič,222,X
2,Trnavský kraj,5,OĽANO A PRIATELIA,45,Peter,Cseh,356,
2,Trnavský kraj,5,OĽANO A PRIATELIA,46,István,Matus,300,
2,Trnavský kraj,5,OĽANO A PRIATELIA,47,Vojtech,Tóth,95,
2,Trnavský kraj,5,OĽANO A PRIATELIA,48,Rastislav,Jílek,51,
2,Trnavský kraj,5,OĽANO A PRIATELIA,49,Patrik,Kohut,25,
2,Trnavský kraj,5,OĽANO A PRIATELIA,50,Ľubica,Gálisová,80,
2,Trnavský kraj,5,OĽANO A PRIATELIA,51,Peter,Liba,71,
2,Trnavský kraj,5,OĽANO A PRIATELIA,52,Radovan,Marcinčin,52,
2,Trnavský kraj,5,OĽANO A PRIATELIA,53,Martina,Brisudová,91,
2,Trnavský kraj,5,OĽANO A PRIATELIA,54,Viliam,Tankó,665,
2,Trnavský kraj,5,OĽANO A PRIATELIA,55,Juraj,Lím,27,
2,Trnavský kraj,5,OĽANO A PRIATELIA,56,Milan,Oršula,31,
2,Trnavský kraj,5,OĽANO A PRIATELIA,57,Eva,Bielik Hajdamárová,109,
2,Trnavský kraj,5,OĽANO A PRIATELIA,58,Lukáš,Bužo,231,
2,Trnavský kraj,5,OĽANO A PRIATELIA,59,Martin,Seman,48,
2,Trnavský kraj,5,OĽANO A PRIATELIA,60,Ján,Mrva,130,
2,Trnavský kraj,5,OĽANO A PRIATELIA,61,Ján,Fintor,37,
